,Food Name,Water (g),Energy (kal),Protein (g),lipid (g),Carbohydrate (g),Fiber (g),Ash (g),Ca (mg),Fe (mg),Mg (mg),P (mg),K (mg),Na (mg),Zn (mg),Se (µg),Cu (mg),Mn (mg),Vc (mg),Thiamin (mg),Riboflavin (mg),Niacin (mg),B6 (mg),"Folate,DFE (µg)",B12 (µg),"Va,RAE (µg)",Ve (mg),saturated (g),monounsaturated (g),polyunsaturated (g),trans (g),Cholesterol (mg),Caffeine (mg),phenolics (mg),pH,Plain Occurences,Cool Occurences,Warm Occurences,Cold Occurences,Heavy Cold Occurences,Heavy Warm Occurences,Hot Occurences,Heavy Hot Occurences,% Plain,% Cool,% Warm,% Cold,% Heavy Cold,% Heavy Warm,% Hot,% Heavy Hot,hot_cold_scale,Plain,Cold,Hot,Mode
178,"Apricots, raw",0.8645374449339207,0.05429864253393665,0.025830258302583023,0.0039000000000000003,0.11336527678662452,0.03759398496240601,0.00501002004008016,0.010869565217391304,0.004004106776180698,0.012804097311139564,0.013714967203339297,0.021797677158727487,2.5801124929046907e-05,0.005089058524173028,0.0014943960149439604,0.011123470522803115,0.004393673110720562,0.041237113402061855,1.1184848258891954e-06,0.0001941747572815534,0.01764965436093543,0.013267813267813266,0.014084507042253521,0.0,0.08108108108108109,0.0178,0.00028733797330949493,0.002686642644920665,0.0018465227817745801,0.0,0.0,0.0,0.027874251497005988,0.27499999999999997,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0,0,2,Hot
179,"Sugars, brown",0.013416099319183021,0.4298642533936652,0.002214022140221402,0.0,1.0,0.0,0.008016032064128258,0.06939799331103678,0.007289527720739219,0.011523687580025609,0.002385211687537269,0.011193401784211411,0.0007224314980133134,0.0007633587786259542,0.034703196347031964,0.015572858731924358,0.022847100175746923,0.0,0.0,0.0,0.003235769966171496,0.010073710073710074,0.001564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886363636363636,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0,0,2,Hot
180,"Mustard greens, raw",0.9080897076491791,0.030542986425339366,0.052767527675276746,0.0042,0.047609338362728106,0.06015037593984962,0.012024048096192385,0.09615384615384616,0.01683778234086242,0.040973111395646605,0.0345855694692904,0.0323177916175728,0.0005160224985809381,0.0063613231552162855,0.00772104607721046,0.004449388209121246,0.007908611599297012,0.28865979381443296,2.982626202371188e-06,0.0005339805825242719,0.023532872481247247,0.044226044226044224,0.018779342723004695,0.0,0.12753378378378377,0.04019999999999999,0.00010642147159610924,0.0014539477843100068,0.0009112709832134291,0.0,0.0,0.0,0.0014595808383233533,0.4068181818181818,0,0,1,0,0,0,1,0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0,0,2,Hot
181,Papayas,0.8816579895875051,0.048642533936651584,0.008671586715867157,0.0026,0.11030686104597819,0.03195488721804511,0.00501002004008016,0.016722408026755852,0.002566735112936345,0.026888604353393086,0.005963029218843173,0.015317286652078774,0.00020640899943237526,0.002035623409669211,0.0019095060190950602,0.010011123470522803,0.020210896309314583,0.2511340206185567,8.575050331817165e-07,0.00013106796116504855,0.010501544344756582,0.009336609336609335,0.057902973395931145,0.0,0.03969594594594594,0.006,0.0008620139199284849,0.0011378721790252227,0.0013908872901678656,0.0,0.0,0.0,0.005133233532934132,0.4999999999999999,1,0,1,0,0,0,1,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,0,2,Hot
182,Bayberry,0.9211053263916701,0.03167420814479638,0.014760147601476014,0.002,0.06830461820776837,0.018796992481203006,0.003006012024048096,0.011705685618729096,0.01026694045174538,0.012804097311139564,0.004770423375074538,0.012539976434943612,1.8060787450332835e-05,0.00356234096692112,0.00240763802407638,0.0011123470522803114,0.06239015817223198,0.03711340206185567,3.728282752963985e-07,0.00024271844660194176,0.008824827180467716,0.016068796068796066,0.01827856025039123,0.031704999999999976,0.0029560810810810812,0.016200000000000003,0.0002752059255475385,0.0005115683671534231,0.0018345323741007188,0.0006346713615023474,0.03012443438914025,0.0,0.03836976047904191,0.40062500000000023,1,0,1,0,0,0,1,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,0,2,Hot
183,coconut water ,0.9510412494993993,0.021493212669683258,0.013284132841328412,0.002,0.037822407992659804,0.020676691729323307,0.013026052104208418,0.020066889632107024,0.0029774127310061597,0.03201024327784891,0.011926058437686345,0.021040228917690626,0.002709118117549925,0.002544529262086514,0.007464873391448735,0.020022246941045607,0.004393673110720562,0.009896907216494845,1.1184848258891954e-06,0.0002766990291262136,0.0023532872481247242,0.007862407862407862,0.004694835680751174,0.0,0.0,0.0,0.0018730179000915224,0.00012643024211391366,4.796163069544364e-05,0.0,0.0,0.0,0.020793141317365264,0.6079545454545454,1,0,1,0,0,0,1,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,0,2,Hot
184,Jackfruit,0.7354825790949139,0.1074660633484163,0.03173431734317343,0.0064,0.23702721990009173,0.02819548872180451,0.013026052104208418,0.020066889632107024,0.0023613963039014374,0.03713188220230474,0.012522361359570662,0.0377040902205016,5.1602249858093815e-05,0.0033078880407124687,0.02689912826899128,0.012235817575083427,0.01845342706502636,0.05649484536082474,3.914696890612184e-06,0.00026699029126213593,0.02706280335343433,0.08083538083538083,0.03755868544600939,0.0,0.004222972972972973,0.0068000000000000005,0.0020752186961241303,0.002449585940957077,0.002254196642685851,0.0,0.0,0.0,0.010473053892215568,0.5227272727272726,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
185,"Tangerines, (mandarin oranges), raw",0.8527232679215059,0.05995475113122172,0.014944649446494465,0.0031,0.13599755326740748,0.03383458646616541,0.004008016032064129,0.030936454849498328,0.0015400410677618068,0.015364916773367477,0.011926058437686345,0.013970712001346575,5.1602249858093815e-05,0.00178117048346056,0.00240763802407638,0.0022246941045606225,0.0035149384885764497,0.11010309278350515,2.1624039967191114e-06,0.00017475728155339805,0.011060450066186205,0.019164619164619163,0.025039123630672927,0.0,0.028716216216216218,0.004,0.000415043739224826,0.0009482268158543523,0.0015587529976019184,0.0,0.0,0.0,0.06169161676646707,0.3204545454545454,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
186,"Peaches, yellow",0.8897677212655187,0.04411764705882353,0.016789667896678965,0.0025,0.09725762055255377,0.02819548872180451,0.0010020040080160322,0.005016722408026756,0.002566735112936345,0.011523687580025609,0.011926058437686345,0.015990573977444876,0.0,0.004325699745547074,0.002365894562058946,0.005561735261401557,0.006151142355008787,0.027216494845360824,8.947878607113564e-07,0.00015048543689320389,0.0237093690248566,0.006142506142506142,0.006259780907668232,0.0,0.013513513513513514,0.0146,0.00020220079603260754,0.0010588532777040269,0.0020623501199040764,0.0,0.0,0.0,0.02694610778443114,0.28181818181818186,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
187,Guavas,0.8089707649179015,0.07692307692307693,0.04704797047970479,0.0095,0.14598837802018555,0.10150375939849623,0.004008016032064129,0.015050167224080268,0.0026694045174537988,0.028169014084507043,0.02385211687537269,0.03509510183470796,5.1602249858093815e-05,0.0058524173027989825,0.016795350767953503,0.046462736373748655,0.05943760984182773,0.9414432989690722,2.49794944448587e-06,0.0001941747572815534,0.03188704221209002,0.027027027027027025,0.07668231611893583,0.0,0.026182432432432432,0.0146,0.0028946640274141715,0.0013749288829888108,0.009616306954436452,0.0,0.0,0.0,0.02290419161676647,0.2875,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
188,Toona sinensis,0.8530236283540249,0.053167420814479636,0.03136531365313653,0.004,0.11112243857681721,0.03383458646616541,0.018036072144288578,0.0802675585284281,0.4004106776180698,0.046094750320102434,0.08765652951699464,0.01447567749537115,0.00011868517467361576,0.05725190839694657,0.0033208800332088,0.008898776418242492,0.02987697715289982,0.16494845360824742,2.6097979270747894e-06,0.0005825242718446601,0.02647448154140315,0.049941031941031916,0.1108028169014084,0.05839000000000003,0.048986486486486486,0.019799999999999998,0.0014382861886214162,0.0017539035337252665,0.0037179856115107934,0.0009527464788732395,0.08116515837104067,0.0,0.21351796407185628,0.5368295454545454,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
189,Pumpkin,0.9171005206247497,0.029411764705882353,0.01845018450184502,0.001,0.06626567438067081,0.009398496240601503,0.009018036072144289,0.017558528428093644,0.008213552361396304,0.015364916773367477,0.02623732856290996,0.02861471132805925,2.5801124929046907e-05,0.008142493638676845,0.00390203403902034,0.003337041156840934,0.0017574692442882246,0.03711340206185567,1.8641413764819925e-06,0.0005339805825242719,0.01764965436093543,0.014987714987714987,0.025039123630672927,0.0,0.3597972972972973,0.0212,0.000553391652299768,0.00020544914343510965,0.0001199040767386091,0.0,0.0,0.0,0.008567365269461077,0.46022727272727265,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
190,"Chives, raw",0.9075891069283141,0.033936651583710405,0.060332103321033205,0.0073,0.044347028239372,0.046992481203007516,0.006012024048096192,0.07692307692307693,0.01642710472279261,0.05377720870678617,0.0345855694692904,0.024911631038545698,7.740337478714073e-05,0.01424936386768448,0.00597758405977584,0.0,0.008787346221441124,0.2395876288659794,2.9080605473119083e-06,0.000558252427184466,0.01903221061920871,0.033906633906633905,0.1643192488262911,0.0,0.18412162162162163,0.0042,0.0015537534853031947,0.0015013591251027245,0.006402877697841727,0.0,0.0,0.0,0.020476047904191618,0.5181818181818181,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
191,Leeks,0.8309971966359632,0.06900452488687783,0.027675276752767528,0.003,0.1442552757671526,0.03383458646616541,0.0070140280561122245,0.04933110367892977,0.021560574948665298,0.03585147247119078,0.020870602265951103,0.01514896482073725,0.0005160224985809381,0.0030534351145038168,0.010875882108758821,0.004449388209121246,0.017574692442882248,0.049484536082474224,2.2369696517783907e-06,0.00014563106796116503,0.011766436240623623,0.057248157248157246,0.10015649452269171,0.0,0.07010135135135136,0.0184,0.00042568588638443696,6.321512105695683e-05,0.003980815347721822,0.0,0.0,0.0,0.012883233532934132,0.5272727272727272,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
192, potherb,0.8782539046856228,0.038461538461538464,0.08579335793357934,0.0025,0.059129370985829335,0.06703007518796994,0.014028056112224449,0.17391304347826086,0.048870636550308,0.08194622279129321,0.04949314251639833,0.047045951859956234,0.00020640899943237526,0.020101781170483463,0.00564549605645496,0.007786429365962181,0.03602811950790861,0.15257731958762888,4.9586160614421e-06,0.002650485436893204,0.03706427415796441,0.14742014742014742,0.19248826291079812,0.0,0.23479729729729729,0.032336,0.0004044015920652151,0.0002686642644920665,0.0028776978417266183,0.0,0.0,0.0,0.0018517964071856287,0.5531477272727274,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
193,"pine nuts, dried",0.022827392871445733,0.7613122171945701,0.25258302583025827,0.6837000000000001,0.13334692629218065,0.06954887218045112,0.030060120240480964,0.013377926421404682,0.05677618069815195,0.3213828425096031,0.3428741800834824,0.05024406665544521,5.1602249858093815e-05,0.16412213740458018,0.00473225404732254,0.11123470522803114,0.11862917398945519,0.0032989690721649486,1.3570949220788904e-05,0.0011019417475728157,0.12904838946903957,0.023095823095823094,0.053208137715179966,0.0,0.0008445945945945946,0.1866,0.05213587893493392,0.29654213287818443,0.8170503597122301,0.0,0.0,0.0,0.0023592814371257483,0.6138636363636367,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
194,pistachio nuts,0.04375250300360433,0.6334841628959276,0.37195571955719553,0.4532,0.276990518911204,0.19924812030075187,0.03707414829659319,0.08779264214046822,0.040246406570841886,0.15492957746478872,0.29218843172331543,0.08626493856253156,2.5801124929046907e-05,0.055979643765903316,0.05379825653798257,0.09121245828698553,0.14762741652021089,0.02309278350515464,3.243605995078667e-05,0.0007766990291262136,0.038240917782026776,0.41769041769041765,0.07981220657276995,0.0,0.02195945945945946,0.0572,0.06286316327182173,0.36754851760541124,0.3448441247002398,0.0,0.0,0.0,0.1468562874251497,0.5760227272727273,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
195,"Rice,  glutinous",0.10472567080496598,0.41855203619909503,0.12564575645756457,0.0055000000000000005,0.8327046589866449,0.05263157894736842,0.003006012024048096,0.00919732441471572,0.01642710472279261,0.029449423815621,0.042337507453786526,0.0064803905066487125,0.00018060787450332834,0.03053435114503817,0.022332918223329182,0.026696329254727473,0.1344463971880492,0.0,6.710908955335173e-06,0.00026699029126213593,0.06309751434034418,0.026289926289926286,0.010954616588419406,0.0,0.0,0.0,0.0011812783347168127,0.0031607560528478414,0.00474820143884892,0.0,0.0,0.0,0.01281437125748503,0.5909090909090908,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
196,"Sorghum flour, whole-grain",0.10272326792150581,0.4061085972850679,0.15553505535055348,0.0334,0.7813232745437863,0.12406015037593984,0.0070140280561122245,0.010033444816053512,0.03223819301848049,0.15749039692701663,0.1657722122838402,0.02726813667732705,7.740337478714073e-05,0.04147582697201018,0.023329182233291824,0.0578420467185762,0.1063268892794376,0.0032989690721649486,1.226605025725151e-05,0.00029611650485436894,0.13225474334460952,0.07985257985257985,0.03912363067292645,0.0,0.0,0.01,0.005619053700274568,0.01490296478917757,0.03364508393285372,4.6948356807511736e-06,0.0,0.0,0.11637724550898203,0.5954545454545455,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
197,"Egg, goose",0.7051461754104927,0.20927601809954752,0.2559040590405904,0.13269999999999998,0.013762870832908555,0.0,0.008016032064128258,0.05016722408026756,0.03737166324435318,0.020486555697823303,0.12403100775193798,0.017673792290860125,0.003560555240208473,0.03384223918575064,0.22598588625985885,0.008898776418242492,0.002636203866432337,0.0,5.480575646857057e-06,0.001854368932038835,0.005559641123694662,0.05798525798525798,0.1189358372456964,0.255,0.1579391891891892,0.0258,0.03825851903880127,0.09082432517858272,0.04009592326139088,1.0,0.9705995475113122,0.0,0.0,0.6590909090909091,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
198,carp,0.7640168201842211,0.1436651583710407,0.3289667896678966,0.055999999999999994,0.0,0.0,0.012024048096192385,0.034280936454849496,0.01273100616016427,0.03713188220230474,0.24746571258199165,0.028025584918363912,0.0012642551215232985,0.03765903307888041,0.11855541718555418,0.003337041156840934,0.0,0.006597938144329897,4.287525165908582e-06,0.00026699029126213593,0.04824238858655685,0.04668304668304668,0.023474178403755867,0.0765,0.007601351351351352,0.0126,0.01152544537385863,0.036791200455148866,0.034316546762589925,0.07746478873239436,0.32937782805429855,0.0,0.0,0.5454545454545454,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
199,sheep milk,0.8079695634761714,0.12217194570135746,0.11033210332103321,0.07,0.0546436945662147,0.0,0.003006012024048096,0.16137123745819398,0.001026694045174538,0.023047375160051217,0.09421586165772212,0.011530045446894462,0.001135249496878064,0.013740458015267177,0.014362806143628061,0.003337041156840934,0.006520210896309312,0.01731958762886598,2.4233837894265903e-06,0.0017233009708737864,0.012266509780850126,0.01474201474201474,0.010954616588419406,0.0355,0.037162162162162164,0.017576,0.04898580337568908,0.02724571717554839,0.007386091127098321,0.03169014084507042,0.23421945701357452,0.0,0.0,0.6,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
200,Chicken,0.7332799359231077,0.16176470588235295,0.32177121771217715,0.081,0.0004077887654195127,0.0,0.012024048096192385,0.005016722408026756,0.00841889117043121,0.026888604353393086,0.10614192009540847,0.04393199798013803,0.0015480674957428144,0.03740458015267176,0.09738480697384808,0.0,0.0,0.0,4.0638282007307436e-06,0.0011699029126213591,0.16399470510369174,0.1257985257985258,0.001564945226917058,0.028000000000000004,0.0,0.0054,0.024487580614264738,0.05706745053416777,0.036163069544364504,7.629107981220657e-05,0.09728506787330317,0.0,0.0,0.6136363636363635,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
201,deer,0.7365839006808169,0.13574660633484162,0.4236162361623616,0.0242,0.0,0.0,0.0070140280561122245,0.004180602006688963,0.03490759753593429,0.029449423815621,0.12045319022063208,0.026763171183302473,0.0013158573713813921,0.053180661577608146,0.03843918638439187,0.0,0.01247082601054481,0.0,8.202222056520766e-06,0.0023300970873786405,0.1873804971319312,0.0909090909090909,0.006259780907668232,0.3155,0.0,0.004,0.010110039801630378,0.010588532777040268,0.011270983213429255,0.004693392018779345,0.09615384615384616,0.0,0.0,0.5681818181818181,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
202,eel,0.68342010412495,0.2081447963800905,0.34022140221402214,0.1166,0.0,0.0,0.014028056112224449,0.016722408026755852,0.00513347022587269,0.02560819462227913,0.12880143112701253,0.0228917690624474,0.0013158573713813921,0.041221374045801534,0.2867579908675799,0.004449388209121246,0.01845342706502636,0.007422680412371134,5.592424129445977e-06,0.0001941747572815534,0.10295631710545669,0.016461916461916463,0.023474178403755867,0.15,0.8809121621621622,0.08,0.02509418300236256,0.11362918009987989,0.022709832134292562,0.008120199530516436,0.1425339366515837,0.0,0.0,0.5681818181818181,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
203,"Garlic, raw",0.5865038045654786,0.16855203619909503,0.11734317343173432,0.005,0.33703741461922726,0.039473684210526314,0.011022044088176353,0.15133779264214048,0.017453798767967144,0.03201024327784891,0.09123434704830054,0.03374852718397576,0.00043861912379379743,0.029516539440203562,0.02548775425487754,0.023359288097886538,0.024604569420035145,0.128659793814433,7.45656550592797e-06,0.0005339805825242719,0.020591263421091337,0.3034398034398034,0.004694835680751174,0.0,0.0,0.0016,0.0009471510972053721,0.00017384158290663124,0.005971223021582733,0.0,0.0,0.0,0.020690419161676646,0.5227272727272726,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
204,"Syrups, malt",0.21125350420504607,0.3597285067873303,0.1143911439114391,0.0,0.7268834743602813,0.0,0.04809619238476954,0.05100334448160535,0.009856262833675564,0.09218950064020487,0.14072748956469885,0.026931493014644,0.0009030393725166417,0.00356234096692112,0.02445745122457451,0.059822024471635205,0.11210896309314586,0.0,4.101111028260383e-07,0.0019077669902912622,0.2388586556846595,0.12285012285012284,0.018779342723004695,0.0,0.0,0.011653999999999996,0.0,0.0,0.0,0.00031718309859154933,0.0,0.0,0.008314371257485029,0.46022727272727265,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
205,"cloves, ground",0.0988185822987585,0.30995475113122173,0.11014760147601475,0.13,0.6680599449485166,0.6372180451127819,0.06012024048096193,0.5284280936454849,0.12145790554414784,0.33162612035851474,0.06201550387596899,0.08584413398417774,0.007146911605345993,0.059033078880407125,0.10444167704441677,0.08342602892102335,0.32403339191564157,0.0008247422680412372,5.890686749683096e-06,0.0010679611650485437,0.045889101338432124,0.09606879606879606,0.03912363067292645,0.0,0.006756756756756757,0.1764,0.04205776557478237,0.022014665908085214,0.08647482014388488,0.00029812206572769954,0.0,0.0,0.6034431137724551,0.4860454545454542,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
206,"coffee, brewed",0.9950941129355226,0.0011312217194570137,0.002214022140221402,0.0002,0.0,0.0,0.002705410821643287,0.0016722408026755853,0.0001026694045174538,0.0038412291933418692,0.0017889087656529517,0.004123884867867363,5.1602249858093815e-05,0.0005089058524173028,5.977584059775839e-05,0.0003559510567296996,0.0005184534270650263,0.0,5.219595854149579e-07,0.00036893203883495146,0.0056184733048977795,0.0002457002457002457,0.003129890453834116,0.0,0.0,0.0002,2.1284294319221848e-05,0.00023705670396358808,2.398081534772182e-05,0.0,0.0,1.0,0.04869041916167665,0.5416477272727268,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
207,"Vinegar, red wine",0.9458350020024029,0.021493212669683258,0.0007380073800738007,0.0,0.002752574166581711,0.0,0.03406813627254509,0.005016722408026756,0.004620123203285421,0.005121638924455826,0.004770423375074538,0.0032822757111597373,0.00020640899943237526,0.0007633587786259542,0.00813615608136156,0.0878754171301446,0.6994727592267135,0.002061855670103093,1.9234210722541195e-06,0.0004405825242718448,0.024956905427268722,0.029108108108108096,0.02174672926447575,0.061469999999999976,0.0,0.06217200000000003,0.0001817678734861545,0.0,0.0009937649880095924,0.0,0.0317760180995475,0.0,0.06576347305389221,0.19318181818181815,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
208,maltose,0.12815378454144974,0.3744343891402715,0.0036900369003690036,0.002,0.835966969110001,0.0,0.04809619238476954,0.04082859531772575,0.04493737166324437,0.07441741357234308,0.03627906976744187,0.029612018178757783,0.0011850456679911236,0.022315521628498737,0.020552096305520948,0.054271412680756415,0.1433216168717047,0.025550515463917522,3.728282752963985e-06,0.000825242718446602,0.061773790263274016,0.07443243243243244,0.055094147104851325,0.049015,0.004919763513513514,0.03149,0.0011712747163867786,0.0016262089891902142,0.0023330935251798567,0.00031978873239436623,0.035147058823529406,0.0,0.11734402245508983,0.4886363636363636,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
209,Mustard,0.07208650380456548,0.5384615384615384,0.4354243542435424,0.299,0.3598735854827199,0.13533834586466165,0.04008016032064128,0.5484949832775919,0.17659137577002051,0.41101152368758004,0.31604054859868813,0.030802895135499074,0.00020124877444656586,0.09211195928753181,0.5727687837276879,0.06896551724137931,0.26713532513181015,0.05912577319587625,6.338080680038774e-06,0.0018446601941747574,0.14119723488748345,0.16104668304668313,0.23500782472613443,0.45216999999999996,0.013513513513513514,0.1966,0.10207628291084012,0.15862191036095827,0.33288297362110336,0.2528786150234742,0.582907239819004,0.0,0.5800651646706588,0.3977272727272727,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
210,Prickly pepper,0.11013215859030838,0.2918552036199095,0.12361623616236161,0.08900000000000001,0.6779488225099398,0.5394736842105263,0.06513026052104208,0.5342809364548495,0.08624229979466119,0.14212548015364918,0.04114490161001789,0.01716882679683555,0.0012229733216368233,0.04834605597964377,0.01610626816106268,0.11234705228031146,0.29173989455184535,0.020111340206185557,4.4739393035567814e-06,0.002087378640776699,0.04706574496249449,0.07546928746928748,0.08205007824726133,0.055900000000000026,0.009712837837837838,0.049400000000000006,0.03646733925036718,0.03781149250900813,0.0442282973621103,0.0006879107981220657,0.05470588235294116,0.0,0.40992383832335355,0.44886363636363635,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
211,Verum,0.11814177012414899,0.22058823529411764,0.07011070110701106,0.055999999999999994,0.7686818228157815,0.8082706766917293,0.03406813627254509,0.034280936454849496,0.0646817248459959,0.08706786171574904,0.0381633870005963,0.017000504965494025,0.0003792765364569895,0.01577608142493639,0.02540473225404732,0.06896551724137931,0.6511423550087874,0.04735670103092784,4.4739393035567814e-06,0.001359223300970874,0.02647448154140315,0.07418918918918915,0.0631830985915493,0.04079,0.0029560810810810812,0.0222,0.01919375093118788,0.018453125987736272,0.035671702637889664,0.0006833098591549296,0.0448076923076923,0.0,0.777559880239521,0.4433977272727271,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
212,"Oil, canola ",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016232461602324614,0.032094771968854297,0.01414762741652023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492,0.07837941383053446,1.0,0.6748681055155875,0.00046361502347417845,0.0,0.006,0.00019610778443113772,0.6590909090909091,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
213,"Spices, caraway seed",0.0988185822987585,0.3766968325791855,0.364760147601476,0.1459,0.5087164848608421,0.7142857142857143,0.011022044088176353,0.5760869565217391,0.16663244353182752,0.33034571062740076,0.3387000596302922,0.11370139707120014,0.00043861912379379743,0.13994910941475827,0.01627231216272312,0.1946607341490545,0.2750439367311072,0.0865979381443299,1.4279322943852061e-05,0.0018398058252427185,0.10607442270922195,0.08845208845208845,0.01564945226917058,0.0,0.015202702702702704,0.05,0.006598131238958773,0.11260193438270434,0.07846522781774579,0.0,0.0,0.0,0.0017964071856287425,0.5570227272727274,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
214,"Squash, winter, acorn, raw",0.8788546255506609,0.04524886877828054,0.014760147601476014,0.001,0.10622897339178305,0.02819548872180451,0.009018036072144289,0.027591973244147156,0.007186858316221765,0.040973111395646605,0.02146690518783542,0.029203837737754586,7.740337478714073e-05,0.0033078880407124687,0.0034952262349522627,0.006607341490545046,0.010333919156414762,0.04536082474226804,5.219595854149579e-06,4.854368932038835e-05,0.020591263421091337,0.03783783783783783,0.026604068857589983,0.0,0.015202702702702704,0.0,0.00022348509035182942,0.00011062646184967444,0.0010071942446043165,0.0,0.0,0.0,0.0025239520958083832,0.5272727272727272,0,0,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0,0,2,Hot
